station,date,rain_in
MRB,2012-01-27,0.38
MRB,2012-01-28,0
MRB,2012-01-29,0
MRB,2012-01-30,0.03
MRB,2012-01-31,0
MRB,2012-02-01,0
MRB,2012-02-02,1e-4
MRB,2012-02-03,0
MRB,2012-02-04,0.28
MRB,2012-02-05,0.08070000000000001
MRB,2012-02-06,0
MRB,2012-02-07,0
MRB,2012-02-08,0.1701
MRB,2012-02-09,0
MRB,2012-02-10,0.03
MRB,2012-02-11,0.1605
MRB,2012-02-12,2e-4
MRB,2012-02-13,0
MRB,2012-02-14,0
MRB,2012-02-15,0
MRB,2012-02-16,0.2002
MRB,2012-02-17,0.0103
MRB,2012-02-18,0
MRB,2012-02-19,0
MRB,2012-02-20,0
MRB,2012-02-21,0
MRB,2012-02-22,0
MRB,2012-02-23,0
MRB,2012-02-24,0.4003
MRB,2012-02-25,1e-4
MRB,2012-02-26,0
MRB,2012-02-27,0
MRB,2012-02-28,0
MRB,2012-02-29,1.3401
MRB,2012-03-01,0.14
MRB,2012-03-02,0.1
MRB,2012-03-03,0.2701
MRB,2012-03-04,0
MRB,2012-03-05,4e-4
MRB,2012-03-06,0
MRB,2012-03-07,0
MRB,2012-03-08,0
MRB,2012-03-09,0.03
MRB,2012-03-10,0
MRB,2012-03-11,0
MRB,2012-03-12,0
MRB,2012-03-13,2e-4
MRB,2012-03-14,0
MRB,2012-03-15,0.03
MRB,2012-03-16,0.09
MRB,2012-03-17,0
MRB,2012-03-18,0
MRB,2012-03-19,0.1003
MRB,2012-03-20,0.01
MRB,2012-03-21,0.01
MRB,2012-03-22,0
MRB,2012-03-23,0
MRB,2012-03-24,0.4102
MRB,2012-03-25,0.08020000000000001
MRB,2012-03-26,0
MRB,2012-03-27,0
MRB,2012-03-28,2e-4
MRB,2012-03-29,0
MRB,2012-03-30,3.0000000000000003e-4
MRB,2012-03-31,0.0302
MRB,2012-04-01,1e-4
MRB,2012-04-02,0.1801
MRB,2012-04-03,0
MRB,2012-04-04,0
MRB,2012-04-05,0
MRB,2012-04-06,0
MRB,2012-04-07,0
MRB,2012-04-08,0
MRB,2012-04-09,0
MRB,2012-04-10,1e-4
MRB,2012-04-11,5e-4
MRB,2012-04-12,0
MRB,2012-04-13,0
MRB,2012-04-14,0
MRB,2012-04-15,0.0304
MRB,2012-04-16,0
MRB,2012-04-17,0
MRB,2012-04-18,0.2903
MRB,2012-04-19,0.0402
MRB,2012-04-20,0
MRB,2012-04-21,0.68
MRB,2012-04-22,0.5103
MRB,2012-04-23,0.5008
MRB,2012-04-24,0
MRB,2012-04-25,0
MRB,2012-04-26,0.0303
MRB,2012-04-27,0
MRB,2012-04-28,0.0202
MRB,2012-04-29,0.0602
MRB,2012-04-30,0
MRB,2012-05-01,0.11
MRB,2012-05-02,0.0207
MRB,2012-05-03,0.67
MRB,2012-05-04,0.0101
MRB,2012-05-05,0
MRB,2012-05-06,0
MRB,2012-05-07,1e-4
MRB,2012-05-08,0.2604
MRB,2012-05-09,0.0803
MRB,2012-05-10,3.0000000000000003e-4
MRB,2012-05-11,0
MRB,2012-05-12,0
MRB,2012-05-13,1e-4
MRB,2012-05-14,0.7403000000000001
MRB,2012-05-15,0.21030000000000001
MRB,2012-05-16,0
MRB,2012-05-17,0
MRB,2012-05-18,0
MRB,2012-05-19,0
MRB,2012-05-20,0
MRB,2012-05-21,0.3006
MRB,2012-05-22,0.4403
MRB,2012-05-23,0.9101
MRB,2012-05-24,0.050300000000000004
MRB,2012-05-25,1e-4
MRB,2012-05-26,0
MRB,2012-05-27,0
MRB,2012-05-28,0.3602
MRB,2012-05-29,1.25
MRB,2012-05-30,0.0602
MRB,2012-05-31,0
MRB,2012-06-01,0.7202999999999999
MRB,2012-06-02,0.07010000000000001
MRB,2012-06-03,0
MRB,2012-06-04,0.0502
MRB,2012-06-05,0
MRB,2012-06-06,1e-4
MRB,2012-06-07,6.000000000000001e-4
MRB,2012-06-08,0
MRB,2012-06-09,0
MRB,2012-06-10,0
MRB,2012-06-11,0
MRB,2012-06-12,1.1501000000000001
MRB,2012-06-13,0.18
MRB,2012-06-14,0
MRB,2012-06-15,0
MRB,2012-06-16,0
MRB,2012-06-17,0
MRB,2012-06-18,0.1002
MRB,2012-06-19,1e-4
MRB,2012-06-20,0
MRB,2012-06-21,1e-4
MRB,2012-06-22,0.0305
MRB,2012-06-23,0
MRB,2012-06-24,0
MRB,2012-06-25,0.01
MRB,2012-06-26,0
MRB,2012-06-27,0
MRB,2012-06-28,0
MRB,2012-06-29,0
MRB,2012-06-30,0
MRB,2012-07-01,0
MRB,2012-07-02,0.4
MRB,2012-07-03,0.1
MRB,2012-07-04,0.0102
MRB,2012-07-05,0
MRB,2012-07-06,0
MRB,2012-07-07,0
MRB,2012-07-08,0.1701
MRB,2012-07-09,0.6002
MRB,2012-07-10,0
MRB,2012-07-11,0
MRB,2012-07-12,0
MRB,2012-07-13,4e-4
MRB,2012-07-14,0.1304
MRB,2012-07-15,3.0000000000000003e-4
MRB,2012-07-16,2e-4
MRB,2012-07-17,0
MRB,2012-07-18,0.1003
MRB,2012-07-19,0.22
MRB,2012-07-20,0.7704000000000001
MRB,2012-07-21,0.6202
MRB,2012-07-22,0
MRB,2012-07-23,0
MRB,2012-07-24,0.0104
MRB,2012-07-25,0
MRB,2012-07-26,0.1502
MRB,2012-07-27,0.22069999999999998
MRB,2012-07-28,0
MRB,2012-07-29,0
MRB,2012-07-30,0
MRB,2012-07-31,1e-4
MRB,2012-08-01,0.4404
MRB,2012-08-02,0.01
MRB,2012-08-03,0
MRB,2012-08-04,0
MRB,2012-08-05,0.35009999999999997
MRB,2012-08-06,0.1801
MRB,2012-08-07,0
MRB,2012-08-08,0
MRB,2012-08-09,0.19
MRB,2012-08-10,0.4602
MRB,2012-08-11,0
MRB,2012-08-12,0
MRB,2012-08-13,0
MRB,2012-08-14,0.2602
MRB,2012-08-15,0.0102
MRB,2012-08-16,0.01
MRB,2012-08-17,0.44
MRB,2012-08-18,2e-4
MRB,2012-08-19,0.1106
MRB,2012-08-20,0.22010000000000002
MRB,2012-08-21,0.01
MRB,2012-08-22,0.01
MRB,2012-08-23,0
MRB,2012-08-24,0
MRB,2012-08-25,2e-4
MRB,2012-08-26,0.1104
MRB,2012-08-27,0.0402
MRB,2012-08-28,0.020300000000000002
MRB,2012-08-29,0
MRB,2012-08-30,0
MRB,2012-08-31,0
MRB,2012-09-01,0.1305
MRB,2012-09-02,0.0803
MRB,2012-09-03,0.1902
MRB,2012-09-04,3.0000000000000003e-4
MRB,2012-09-05,0.0101
MRB,2012-09-06,1e-4
MRB,2012-09-07,0
MRB,2012-09-08,0.6801
MRB,2012-09-09,0.01
MRB,2012-09-10,0
MRB,2012-09-11,0
MRB,2012-09-12,0
MRB,2012-09-13,0.01
MRB,2012-09-14,0
MRB,2012-09-15,0
MRB,2012-09-16,0
MRB,2012-09-17,0
MRB,2012-09-18,2.2103
MRB,2012-09-19,0.0202
MRB,2012-09-20,0.01
MRB,2012-09-21,0
MRB,2012-09-22,0
MRB,2012-09-23,0
MRB,2012-09-24,0
MRB,2012-09-25,0
MRB,2012-09-26,0.0202
MRB,2012-09-27,0.1403
MRB,2012-09-28,0.2901
MRB,2012-09-29,0.01
MRB,2012-09-30,0.1202
MRB,2012-10-01,0.02
MRB,2012-10-02,0.7105
MRB,2012-10-03,0.01
MRB,2012-10-04,0.0202
MRB,2012-10-05,0
MRB,2012-10-06,0
MRB,2012-10-07,0.020900000000000002
MRB,2012-10-08,0.1702
MRB,2012-10-09,1e-4
MRB,2012-10-10,0
MRB,2012-10-11,0
MRB,2012-10-12,0
MRB,2012-10-13,0
MRB,2012-10-14,0
MRB,2012-10-15,0.1402
MRB,2012-10-16,0
MRB,2012-10-17,0
MRB,2012-10-18,0.04
MRB,2012-10-19,0.7801
MRB,2012-10-20,0
MRB,2012-10-21,0
MRB,2012-10-22,0
MRB,2012-10-23,1e-4
MRB,2012-10-24,0
MRB,2012-10-25,0
MRB,2012-10-26,0
MRB,2012-10-27,2e-4
MRB,2012-10-28,0.030699999999999998
MRB,2012-10-29,3.03
MRB,2012-10-30,1.1101
MRB,2012-10-31,0.0407
MRB,2012-11-01,3.0000000000000003e-4
MRB,2012-11-02,0
MRB,2012-11-03,0
MRB,2012-11-04,0
MRB,2012-11-05,0
MRB,2012-11-06,0
MRB,2012-11-07,0
MRB,2012-11-08,0
MRB,2012-11-09,0
MRB,2012-11-10,0
MRB,2012-11-11,0
MRB,2012-11-12,0
MRB,2012-11-13,0.5201
MRB,2012-11-14,0
MRB,2012-11-15,0
MRB,2012-11-16,0
MRB,2012-11-17,0
MRB,2012-11-18,0
MRB,2012-11-19,0
MRB,2012-11-20,0
MRB,2012-11-21,0
MRB,2012-11-22,0
MRB,2012-11-23,0
MRB,2012-11-24,0
MRB,2012-11-25,0
MRB,2012-11-26,0
MRB,2012-11-27,0.2505
MRB,2012-11-28,0
MRB,2012-11-29,0
MRB,2012-11-30,0
MRB,2012-12-01,0
MRB,2012-12-02,4e-4
MRB,2012-12-03,1e-4
MRB,2012-12-04,0
MRB,2012-12-05,0
MRB,2012-12-06,0
MRB,2012-12-07,0.1304
MRB,2012-12-08,0
MRB,2012-12-09,0.4105
MRB,2012-12-10,0.0606
MRB,2012-12-11,0.0304
MRB,2012-12-12,0
MRB,2012-12-13,0
MRB,2012-12-14,0
MRB,2012-12-15,0
MRB,2012-12-16,2e-4
MRB,2012-12-17,0
MRB,2012-12-18,0.0804
MRB,2012-12-19,1e-4
MRB,2012-12-20,0.1401
MRB,2012-12-21,0.43
MRB,2012-12-22,0
MRB,2012-12-23,0
MRB,2012-12-24,0.3401
MRB,2012-12-25,1e-4
MRB,2012-12-26,1.04
MRB,2012-12-27,0.2401
MRB,2012-12-28,0
MRB,2012-12-29,0.1504
MRB,2012-12-30,0
MRB,2012-12-31,0
MRB,2013-01-01,0
MRB,2013-01-02,0
MRB,2013-01-03,0
MRB,2013-01-04,0
MRB,2013-01-05,0
MRB,2013-01-06,0
MRB,2013-01-07,0
MRB,2013-01-08,0
MRB,2013-01-09,0
MRB,2013-01-10,0
MRB,2013-01-11,0.0801
MRB,2013-01-12,1e-4
MRB,2013-01-13,0
MRB,2013-01-14,0.0402
MRB,2013-01-15,0.22999999999999998
MRB,2013-01-16,1.0502
MRB,2013-01-17,0
MRB,2013-01-18,0
MRB,2013-01-19,0
MRB,2013-01-20,0
MRB,2013-01-21,0
MRB,2013-01-22,1e-4
MRB,2013-01-23,0
MRB,2013-01-24,0.0207
MRB,2013-01-25,0.0405
MRB,2013-01-26,0.0207
MRB,2013-01-27,0
MRB,2013-01-28,0.1705
MRB,2013-01-29,0
MRB,2013-01-30,0.8200000000000001
MRB,2013-01-31,0.9304
MRB,2013-02-01,0.0103
MRB,2013-02-02,0
MRB,2013-02-03,9.000000000000001e-4
MRB,2013-02-04,3.0000000000000003e-4
MRB,2013-02-05,0.0207
MRB,2013-02-06,2e-4
MRB,2013-02-07,0
MRB,2013-02-08,0.030600000000000002
MRB,2013-02-09,0
MRB,2013-02-10,0
MRB,2013-02-11,0.1501
MRB,2013-02-12,0
MRB,2013-02-13,0.0202
MRB,2013-02-14,0.09
MRB,2013-02-15,0.10020000000000001
MRB,2013-02-16,0.03
MRB,2013-02-17,1e-4
MRB,2013-02-18,0
MRB,2013-02-19,0.0502
MRB,2013-02-20,0
MRB,2013-02-21,0
MRB,2013-02-22,0.0303
MRB,2013-02-23,0
MRB,2013-02-24,0
MRB,2013-02-25,0
MRB,2013-02-26,0.4102
MRB,2013-02-27,0.4801
MRB,2013-02-28,0
MRB,2013-03-01,0
MRB,2013-03-02,4e-4
MRB,2013-03-03,1e-4
MRB,2013-03-04,0
MRB,2013-03-05,0
MRB,2013-03-06,0.4306
MRB,2013-03-07,0
MRB,2013-03-08,0
MRB,2013-03-09,0
MRB,2013-03-10,0
MRB,2013-03-11,0
MRB,2013-03-12,0.5403
MRB,2013-03-13,1e-4
MRB,2013-03-14,1e-4
MRB,2013-03-15,0
MRB,2013-03-16,4e-4
MRB,2013-03-17,0
MRB,2013-03-18,0.3002
MRB,2013-03-19,0.02
MRB,2013-03-20,0
MRB,2013-03-21,0
MRB,2013-03-22,0
MRB,2013-03-23,0
MRB,2013-03-24,0.030199999999999998
MRB,2013-03-25,0.5603
MRB,2013-03-26,0.1401
MRB,2013-03-27,0
MRB,2013-03-28,2e-4
MRB,2013-03-29,0
MRB,2013-03-30,0
MRB,2013-03-31,0.2003
MRB,2013-04-01,0.0403
MRB,2013-04-02,0
MRB,2013-04-03,0
MRB,2013-04-04,0
MRB,2013-04-05,0
MRB,2013-04-06,0
MRB,2013-04-07,0
MRB,2013-04-08,1e-4
MRB,2013-04-09,0
MRB,2013-04-10,0
MRB,2013-04-11,0
MRB,2013-04-12,0.6306
MRB,2013-04-13,0
MRB,2013-04-14,0
MRB,2013-04-15,5e-4
MRB,2013-04-16,0
MRB,2013-04-17,0.1201
MRB,2013-04-18,1e-4
MRB,2013-04-19,0.8302999999999999
MRB,2013-04-20,2e-4
MRB,2013-04-21,0
MRB,2013-04-22,0
MRB,2013-04-23,0
MRB,2013-04-24,0.13999999999999999
MRB,2013-04-25,2e-4
MRB,2013-04-26,0
MRB,2013-04-27,0
MRB,2013-04-28,0.1701
MRB,2013-04-29,0.1004
MRB,2013-04-30,0.0405
MRB,2013-05-01,0
MRB,2013-05-02,0
MRB,2013-05-03,0
MRB,2013-05-04,0
MRB,2013-05-05,0
MRB,2013-05-06,0.0502
MRB,2013-05-07,0.7702
MRB,2013-05-08,0.5502
MRB,2013-05-09,0.0402
MRB,2013-05-10,0.0104
MRB,2013-05-11,0.051000000000000004
MRB,2013-05-12,0.02
MRB,2013-05-13,0.01
MRB,2013-05-14,0
MRB,2013-05-15,0
MRB,2013-05-16,0.0201
MRB,2013-05-17,0
MRB,2013-05-18,0
MRB,2013-05-19,2e-4
MRB,2013-05-20,1e-4
MRB,2013-05-21,0
MRB,2013-05-22,0.1001
MRB,2013-05-23,0.4103
MRB,2013-05-24,0.1405
MRB,2013-05-25,0
MRB,2013-05-26,0
MRB,2013-05-27,2e-4
MRB,2013-05-28,0.0606
MRB,2013-05-29,0
MRB,2013-05-30,0
MRB,2013-05-31,0
MRB,2013-06-01,0
MRB,2013-06-02,0.3601
MRB,2013-06-03,0.24029999999999999
MRB,2013-06-04,0
MRB,2013-06-05,0
MRB,2013-06-06,0.6002
MRB,2013-06-07,0.2804
MRB,2013-06-08,0.0101
MRB,2013-06-09,0
MRB,2013-06-10,0.8903
MRB,2013-06-11,0.0103
MRB,2013-06-12,1e-4
MRB,2013-06-13,0.4103
MRB,2013-06-14,0
MRB,2013-06-15,0
MRB,2013-06-16,2e-4
MRB,2013-06-17,0
MRB,2013-06-18,0.0202
MRB,2013-06-19,0.0102
MRB,2013-06-20,0
MRB,2013-06-21,0
MRB,2013-06-22,0
MRB,2013-06-23,1e-4
MRB,2013-06-24,0.4202
MRB,2013-06-25,0
MRB,2013-06-26,0.0302
MRB,2013-06-27,0.2
MRB,2013-06-28,0.0101
MRB,2013-06-29,0.5001
MRB,2013-06-30,0.03
MRB,2013-07-01,4e-4
MRB,2013-07-02,0.02
MRB,2013-07-03,0.0806
MRB,2013-07-04,0
MRB,2013-07-05,0
MRB,2013-07-06,0
MRB,2013-07-07,0.6601
MRB,2013-07-08,0.01
MRB,2013-07-09,0.1203
MRB,2013-07-10,0.3502
MRB,2013-07-11,2e-4
MRB,2013-07-12,0.4
MRB,2013-07-13,0.0102
MRB,2013-07-14,0.01
MRB,2013-07-15,0
MRB,2013-07-16,0.02
MRB,2013-07-17,0
MRB,2013-07-18,0
MRB,2013-07-19,0
MRB,2013-07-20,1e-4
MRB,2013-07-21,0.1801
MRB,2013-07-22,0.040100000000000004
MRB,2013-07-23,0.7702
MRB,2013-07-24,0.0101
MRB,2013-07-25,0
MRB,2013-07-26,0
MRB,2013-07-27,0.0701
MRB,2013-07-28,3.0000000000000003e-4
MRB,2013-07-29,0.4
MRB,2013-07-30,0
MRB,2013-07-31,1e-4
MRB,2013-08-01,0.17020000000000002
MRB,2013-08-02,0.0101
MRB,2013-08-03,0.1706
MRB,2013-08-04,0
MRB,2013-08-05,0
MRB,2013-08-06,1.1102
MRB,2013-08-07,0
MRB,2013-08-08,0.43019999999999997
MRB,2013-08-09,0.2606
MRB,2013-08-10,2e-4
MRB,2013-08-11,0
MRB,2013-08-12,0
MRB,2013-08-13,0.38029999999999997
MRB,2013-08-14,0
MRB,2013-08-15,0
MRB,2013-08-16,0
MRB,2013-08-17,0
MRB,2013-08-18,0.1804
MRB,2013-08-19,0.0601
MRB,2013-08-20,0
MRB,2013-08-21,2e-4
MRB,2013-08-22,0.060000000000000005
MRB,2013-08-23,0.5701
MRB,2013-08-24,0.02
MRB,2013-08-25,0
MRB,2013-08-26,0
MRB,2013-08-27,1e-4
MRB,2013-08-28,0.12040000000000001
MRB,2013-08-29,0
MRB,2013-08-30,0
MRB,2013-08-31,0.36010000000000003
MRB,2013-09-01,0.37
MRB,2013-09-02,0.01
MRB,2013-09-03,0
MRB,2013-09-04,0
MRB,2013-09-05,0
MRB,2013-09-06,0
MRB,2013-09-07,0
MRB,2013-09-08,1e-4
MRB,2013-09-09,0
MRB,2013-09-10,0
MRB,2013-09-11,0.06
MRB,2013-09-12,0
MRB,2013-09-13,7e-4
MRB,2013-09-14,0
MRB,2013-09-15,0
MRB,2013-09-16,0.1402
MRB,2013-09-17,0
MRB,2013-09-18,0
MRB,2013-09-19,0
MRB,2013-09-20,0
MRB,2013-09-21,0.6402
MRB,2013-09-22,0.030100000000000002
MRB,2013-09-23,0
MRB,2013-09-24,0
MRB,2013-09-25,0
MRB,2013-09-26,0
MRB,2013-09-27,0
MRB,2013-09-28,0
MRB,2013-09-29,0
MRB,2013-09-30,0
MRB,2013-10-01,0
MRB,2013-10-02,0
MRB,2013-10-03,0
MRB,2013-10-04,0
MRB,2013-10-05,0
MRB,2013-10-06,0
MRB,2013-10-07,0.6401
MRB,2013-10-08,0
MRB,2013-10-09,0
MRB,2013-10-10,1.5807
MRB,2013-10-11,1.5602
MRB,2013-10-12,0.8703
MRB,2013-10-13,0.6206
MRB,2013-10-14,0
MRB,2013-10-15,0
MRB,2013-10-16,0
MRB,2013-10-17,0.0206
MRB,2013-10-18,0.07
MRB,2013-10-19,0.02
MRB,2013-10-20,0
MRB,2013-10-21,0
MRB,2013-10-22,0
MRB,2013-10-23,2e-4
MRB,2013-10-24,0.0104
MRB,2013-10-25,1e-4
MRB,2013-10-26,0
MRB,2013-10-27,0
MRB,2013-10-28,0
MRB,2013-10-29,0
MRB,2013-10-30,0.050100000000000006
MRB,2013-10-31,0.0305
MRB,2013-11-01,0.2503
MRB,2013-11-02,0
MRB,2013-11-03,0
MRB,2013-11-04,0
MRB,2013-11-05,0
MRB,2013-11-06,0
MRB,2013-11-07,0.2401
MRB,2013-11-08,0
MRB,2013-11-09,0
MRB,2013-11-10,0
MRB,2013-11-11,0
MRB,2013-11-12,2e-4
MRB,2013-11-13,0
MRB,2013-11-14,0
MRB,2013-11-15,0
MRB,2013-11-16,0.0103
MRB,2013-11-17,1e-4
MRB,2013-11-18,0.1202
MRB,2013-11-19,0
MRB,2013-11-20,0
MRB,2013-11-21,0
MRB,2013-11-22,2e-4
MRB,2013-11-23,2e-4
MRB,2013-11-24,1e-4
MRB,2013-11-25,0
MRB,2013-11-26,0.6601
MRB,2013-11-27,0.7904
MRB,2013-11-28,1e-4
MRB,2013-11-29,0
MRB,2013-11-30,0
MRB,2013-12-01,0
MRB,2013-12-02,0
MRB,2013-12-03,0
MRB,2013-12-04,0
MRB,2013-12-05,0
MRB,2013-12-06,1.5805
MRB,2013-12-07,0.7201
MRB,2013-12-08,0.0504
MRB,2013-12-09,0.16040000000000001
MRB,2013-12-10,0.1901
MRB,2013-12-11,0
MRB,2013-12-12,0
MRB,2013-12-13,0
MRB,2013-12-14,0.2902
MRB,2013-12-15,0.12000000000000001
MRB,2013-12-16,0
MRB,2013-12-17,8e-4
MRB,2013-12-18,0
MRB,2013-12-19,0
MRB,2013-12-20,0
MRB,2013-12-21,1e-4
MRB,2013-12-22,0.1504
MRB,2013-12-23,0.44
MRB,2013-12-24,2e-4
MRB,2013-12-25,0
MRB,2013-12-26,0
MRB,2013-12-27,0
MRB,2013-12-28,0
MRB,2013-12-29,1.1702
MRB,2013-12-30,0
MRB,2013-12-31,0
MRB,2014-01-01,0
MRB,2014-01-02,0.0403
MRB,2014-01-03,0.0704
MRB,2014-01-04,0
MRB,2014-01-05,0.1303
MRB,2014-01-06,0.1903
MRB,2014-01-07,0
MRB,2014-01-08,0
MRB,2014-01-09,0
MRB,2014-01-10,0.0606
MRB,2014-01-11,0.3003
MRB,2014-01-12,0.01
MRB,2014-01-13,0
MRB,2014-01-14,0.1409
MRB,2014-01-15,0
MRB,2014-01-16,3.0000000000000003e-4
MRB,2014-01-17,0
MRB,2014-01-18,0.0103
MRB,2014-01-19,0
MRB,2014-01-20,0
MRB,2014-01-21,0.0809
MRB,2014-01-22,0.0104
MRB,2014-01-23,6.000000000000001e-4
MRB,2014-01-24,5e-4
MRB,2014-01-25,0
MRB,2014-01-26,5e-4
MRB,2014-01-27,0
MRB,2014-01-28,1e-4
MRB,2014-01-29,4e-4
MRB,2014-01-30,0
MRB,2014-01-31,0
MRB,2014-02-01,0
MRB,2014-02-02,0
MRB,2014-02-03,0.8101
MRB,2014-02-04,0
MRB,2014-02-05,1.0502
MRB,2014-02-06,0
MRB,2014-02-07,0
MRB,2014-02-08,3.0000000000000003e-4
MRB,2014-02-09,0.0303
MRB,2014-02-10,0
MRB,2014-02-11,0
MRB,2014-02-12,0
MRB,2014-02-13,0.2209
MRB,2014-02-14,0.0301
MRB,2014-02-15,0.050499999999999996
MRB,2014-02-16,4e-4
MRB,2014-02-17,1e-4
MRB,2014-02-18,0.0103
MRB,2014-02-19,0.15
MRB,2014-02-20,0
MRB,2014-02-21,0.3102
MRB,2014-02-22,0
MRB,2014-02-23,1e-4
MRB,2014-02-24,0.0302
MRB,2014-02-25,1e-4
MRB,2014-02-26,3.0000000000000003e-4
MRB,2014-02-27,0
MRB,2014-02-28,0
MRB,2014-03-01,0
MRB,2014-03-02,0.1801
MRB,2014-03-03,0.1502
MRB,2014-03-04,0
MRB,2014-03-05,0
MRB,2014-03-06,0
MRB,2014-03-07,0
MRB,2014-03-08,0
MRB,2014-03-09,0
MRB,2014-03-10,0
MRB,2014-03-11,0
MRB,2014-03-12,0.1101
MRB,2014-03-13,0
MRB,2014-03-14,0
MRB,2014-03-15,0
MRB,2014-03-16,5e-4
MRB,2014-03-17,0.1212
MRB,2014-03-18,0
MRB,2014-03-19,0.030100000000000002
MRB,2014-03-20,0.0103
MRB,2014-03-21,0.0102
MRB,2014-03-22,0
MRB,2014-03-23,0
MRB,2014-03-24,0
MRB,2014-03-25,0.18030000000000002
MRB,2014-03-26,2e-4
MRB,2014-03-27,0
MRB,2014-03-28,0.0805
MRB,2014-03-29,0.2302
MRB,2014-03-30,0.8902
MRB,2014-03-31,0
MRB,2014-04-01,0
MRB,2014-04-02,0
MRB,2014-04-03,0.0204
MRB,2014-04-04,0.020300000000000002
MRB,2014-04-05,0.11
MRB,2014-04-06,0
MRB,2014-04-07,0.3701
MRB,2014-04-08,0
MRB,2014-04-09,0
MRB,2014-04-10,0
MRB,2014-04-11,0.1201
MRB,2014-04-12,0
MRB,2014-04-13,0
MRB,2014-04-14,0
MRB,2014-04-15,0.5907
MRB,2014-04-16,1e-4
MRB,2014-04-17,0
MRB,2014-04-18,0
MRB,2014-04-19,0
MRB,2014-04-20,0
MRB,2014-04-21,0
MRB,2014-04-22,0.1002
MRB,2014-04-23,0.0101
MRB,2014-04-24,0
MRB,2014-04-25,0.9501999999999999
MRB,2014-04-26,0.030100000000000002
MRB,2014-04-27,0.01
MRB,2014-04-28,0.1501
MRB,2014-04-29,0.5802
MRB,2014-04-30,0.6504
MRB,2014-05-01,0.040100000000000004
MRB,2014-05-02,0
MRB,2014-05-03,0
MRB,2014-05-04,1e-4
MRB,2014-05-05,0.04
MRB,2014-05-06,0.1501
MRB,2014-05-07,0.3801
MRB,2014-05-08,0
MRB,2014-05-09,0
MRB,2014-05-10,0.6103000000000001
MRB,2014-05-11,0.05
MRB,2014-05-12,2e-4
MRB,2014-05-13,0.67
MRB,2014-05-14,0.0202
MRB,2014-05-15,0.1403
MRB,2014-05-16,2.5900000000000003
MRB,2014-05-17,0
MRB,2014-05-18,0
MRB,2014-05-19,0
MRB,2014-05-20,0
MRB,2014-05-21,2e-4
MRB,2014-05-22,0.0703
MRB,2014-05-23,0
MRB,2014-05-24,0
MRB,2014-05-25,1e-4
MRB,2014-05-26,0
MRB,2014-05-27,0.3301
MRB,2014-05-28,0.0204
MRB,2014-05-29,0.2004
MRB,2014-05-30,0
MRB,2014-05-31,0
MRB,2014-06-01,0
MRB,2014-06-02,1e-4
MRB,2014-06-03,2e-4
MRB,2014-06-04,0
MRB,2014-06-05,0.4903
MRB,2014-06-06,0
MRB,2014-06-07,0
MRB,2014-06-08,0.030199999999999998
MRB,2014-06-09,0.0901
MRB,2014-06-10,4e-4
MRB,2014-06-11,0.36
MRB,2014-06-12,1.2907
MRB,2014-06-13,0.0302
MRB,2014-06-14,2e-4
MRB,2014-06-15,0
MRB,2014-06-16,0
MRB,2014-06-17,0
MRB,2014-06-18,1e-4
MRB,2014-06-19,0.2207
MRB,2014-06-20,1e-4
MRB,2014-06-21,0.12040000000000001
MRB,2014-06-22,0
MRB,2014-06-23,0
MRB,2014-06-24,0
MRB,2014-06-25,0.03
MRB,2014-06-26,0
MRB,2014-06-27,0
MRB,2014-06-28,0
MRB,2014-06-29,0
MRB,2014-06-30,0.020300000000000002
MRB,2014-07-01,0.0601
MRB,2014-07-02,0.6701
MRB,2014-07-03,0.1201
MRB,2014-07-04,2e-4
MRB,2014-07-05,0
MRB,2014-07-06,1e-4
MRB,2014-07-07,0
MRB,2014-07-08,0.42000000000000004
MRB,2014-07-09,0.0102
MRB,2014-07-10,2e-4
MRB,2014-07-11,0
MRB,2014-07-12,0.05
MRB,2014-07-13,0.3
MRB,2014-07-14,2.0303
MRB,2014-07-15,0.0106
MRB,2014-07-16,0
MRB,2014-07-17,0
MRB,2014-07-18,0
MRB,2014-07-19,0.0709
MRB,2014-07-20,1e-4
MRB,2014-07-21,0
MRB,2014-07-22,0
MRB,2014-07-23,0.61
MRB,2014-07-24,0.0603
MRB,2014-07-25,0
MRB,2014-07-26,1e-4
MRB,2014-07-27,0.2302
MRB,2014-07-28,0.2403
MRB,2014-07-29,0
MRB,2014-07-30,0
MRB,2014-07-31,0
MRB,2014-08-01,2e-4
MRB,2014-08-02,0
MRB,2014-08-03,0.5001
MRB,2014-08-04,0
MRB,2014-08-05,0
MRB,2014-08-06,0.1002
MRB,2014-08-07,0.01
MRB,2014-08-08,0
MRB,2014-08-09,0
MRB,2014-08-10,0
MRB,2014-08-11,0.28
MRB,2014-08-12,0.5302
MRB,2014-08-13,0.060000000000000005
MRB,2014-08-14,0
MRB,2014-08-15,0
MRB,2014-08-16,0
MRB,2014-08-17,0
MRB,2014-08-18,0
MRB,2014-08-19,0
MRB,2014-08-20,0.45999999999999996
MRB,2014-08-21,0.07
MRB,2014-08-22,3.0000000000000003e-4
MRB,2014-08-23,0.1804
MRB,2014-08-24,0.0805
MRB,2014-08-25,0
MRB,2014-08-26,0
MRB,2014-08-27,0
MRB,2014-08-28,0
MRB,2014-08-29,0
MRB,2014-08-30,0
MRB,2014-08-31,2e-4
MRB,2014-09-01,0.0103
MRB,2014-09-02,0.23
MRB,2014-09-03,0
