date,value,qualifiers,station,rain_in
2015-08-11,11500,A,CKV,0
2015-08-11,11500,A,MRB,0.1901
2015-08-12,11200,A,ASH,2e-4
2015-08-12,11200,A,BNA,0
2015-08-12,11200,A,CKV,0
2015-08-12,11200,A,MRB,0
2015-08-13,10600,A,ASH,0
2015-08-13,10600,A,BNA,0
2015-08-13,10600,A,CKV,0
2015-08-13,10600,A,MRB,0
2015-08-14,10900,A,ASH,0
2015-08-14,10900,A,BNA,0.26
2015-08-14,10900,A,CKV,0
2015-08-14,10900,A,MRB,0
2015-08-15,10200,A,ASH,0.02
2015-08-15,10200,A,BNA,1e-4
2015-08-15,10200,A,CKV,0.1501
2015-08-15,10200,A,MRB,0
2015-08-16,9080,A,ASH,0
2015-08-16,9080,A,BNA,0.3303
2015-08-16,9080,A,CKV,0
2015-08-16,9080,A,MRB,0
2015-08-17,10400,A,ASH,0
2015-08-17,10400,A,BNA,0.4602
2015-08-17,10400,A,CKV,0.08030000000000001
2015-08-17,10400,A,MRB,0
2015-08-18,11400,A,ASH,0
2015-08-18,11400,A,BNA,0
2015-08-18,11400,A,CKV,0
2015-08-18,11400,A,MRB,2e-4
2015-08-19,13200,A,ASH,0
2015-08-19,13200,A,BNA,0.6402000000000001
2015-08-19,13200,A,CKV,0.04
2015-08-19,13200,A,MRB,0.0102
2015-08-20,14200,A,ASH,1e-4
2015-08-20,14200,A,BNA,0.0503
2015-08-20,14200,A,CKV,0.08020000000000001
2015-08-20,14200,A,MRB,0.9801
2015-08-21,14500,A,ASH,0.1205
2015-08-21,14500,A,BNA,0
2015-08-21,14500,A,CKV,0
2015-08-21,14500,A,MRB,0
2015-08-22,14600,A,ASH,2e-4
2015-08-22,14600,A,BNA,0
2015-08-22,14600,A,CKV,3.0000000000000003e-4
2015-08-22,14600,A,MRB,0
2015-08-23,14700,A,ASH,0.0102
2015-08-23,14700,A,BNA,0.0203
2015-08-23,14700,A,CKV,1e-4
2015-08-23,14700,A,MRB,0
2015-08-24,12700,A,ASH,0.0202
2015-08-24,12700,A,BNA,0
2015-08-24,12700,A,CKV,0
2015-08-24,12700,A,MRB,2e-4
2015-08-25,10300,A,ASH,0
2015-08-25,10300,A,BNA,0
2015-08-25,10300,A,CKV,0
2015-08-25,10300,A,MRB,0
2015-08-26,9830,A,ASH,0.03
2015-08-26,9830,A,BNA,0
2015-08-26,9830,A,CKV,7e-4
2015-08-26,9830,A,MRB,0
2015-08-27,9740,A,ASH,0
2015-08-27,9740,A,BNA,0
2015-08-27,9740,A,CKV,7e-4
2015-08-27,9740,A,MRB,0
2015-08-28,9530,A,ASH,0
2015-08-28,9530,A,BNA,0
2015-08-28,9530,A,CKV,0.0013
2015-08-28,9530,A,MRB,0
2015-08-29,9550,A,ASH,0
2015-08-29,9550,A,BNA,0.1001
2015-08-29,9550,A,CKV,0.0015
2015-08-29,9550,A,MRB,0
2015-08-30,9550,A,ASH,0
2015-08-30,9550,A,BNA,0
2015-08-30,9550,A,CKV,0.0401
2015-08-30,9550,A,MRB,0
2015-08-31,10000,A,ASH,0
2015-08-31,10000,A,BNA,0
2015-08-31,10000,A,CKV,0.01
2015-08-31,10000,A,MRB,2e-4
2015-09-01,9660,A,ASH,0
2015-09-01,9660,A,BNA,0
2015-09-01,9660,A,CKV,0
2015-09-01,9660,A,MRB,0
2015-09-02,10100,A,ASH,0
2015-09-02,10100,A,BNA,0
2015-09-02,10100,A,CKV,0
2015-09-02,10100,A,MRB,0
2015-09-03,10400,A,ASH,0
2015-09-03,10400,A,BNA,0
2015-09-03,10400,A,CKV,0
2015-09-03,10400,A,MRB,0
2015-09-04,12600,A,ASH,0
2015-09-04,12600,A,BNA,0
2015-09-04,12600,A,CKV,0
2015-09-04,12600,A,MRB,0
2015-09-05,9620,A,ASH,0
2015-09-05,9620,A,BNA,1e-4
2015-09-05,9620,A,CKV,0.06
2015-09-05,9620,A,MRB,0.0101
2015-09-06,8870,A,ASH,0
2015-09-06,8870,A,BNA,0
2015-09-06,8870,A,CKV,0
2015-09-06,8870,A,MRB,0
2015-09-07,8360,A,ASH,0
2015-09-07,8360,A,BNA,0
2015-09-07,8360,A,CKV,0
2015-09-07,8360,A,MRB,0
2015-09-08,9180,A,ASH,0
2015-09-08,9180,A,BNA,0
2015-09-08,9180,A,CKV,0
2015-09-08,9180,A,MRB,0
2015-09-09,12600,A,ASH,0
2015-09-09,12600,A,BNA,0.16
2015-09-09,12600,A,CKV,0.07
2015-09-09,12600,A,MRB,0
2015-09-10,13200,A,ASH,0.4901
2015-09-10,13200,A,BNA,0.2605
2015-09-10,13200,A,CKV,0.32
2015-09-10,13200,A,MRB,0.7201000000000001
2015-09-11,13200,A,ASH,0.85
2015-09-11,13200,A,BNA,1.02
2015-09-11,13200,A,CKV,0.32
2015-09-11,13200,A,MRB,0
2015-09-12,13300,A,ASH,0
2015-09-12,13300,A,BNA,0
2015-09-12,13300,A,CKV,0
2015-09-12,13300,A,MRB,0.92
2015-09-13,13400,A,ASH,0.0209
2015-09-13,13400,A,BNA,0
2015-09-13,13400,A,CKV,0
2015-09-13,13400,A,MRB,0
2015-09-14,12600,A,ASH,0.3301
2015-09-14,12600,A,BNA,0
2015-09-14,12600,A,CKV,0
2015-09-14,12600,A,MRB,0
2015-09-15,12600,A,ASH,0
2015-09-15,12600,A,BNA,0
2015-09-15,12600,A,CKV,0
2015-09-15,12600,A,MRB,0
2015-09-16,12700,A,ASH,0
2015-09-16,12700,A,BNA,0
2015-09-16,12700,A,CKV,0
2015-09-16,12700,A,MRB,0
2015-09-17,13100,A,ASH,0
2015-09-17,13100,A,BNA,0
2015-09-17,13100,A,CKV,0
2015-09-17,13100,A,MRB,0
2015-09-18,13500,A,ASH,0
2015-09-18,13500,A,BNA,0
2015-09-18,13500,A,CKV,0
2015-09-18,13500,A,MRB,0
2015-09-19,10800,A,ASH,0
2015-09-19,10800,A,BNA,0
2015-09-19,10800,A,CKV,0
2015-09-19,10800,A,MRB,0
2015-09-20,7240,A,ASH,1e-4
2015-09-20,7240,A,BNA,0
2015-09-20,7240,A,CKV,0
2015-09-20,7240,A,MRB,0
2015-09-21,8670,A,ASH,0
2015-09-21,8670,A,BNA,0
2015-09-21,8670,A,CKV,0
2015-09-21,8670,A,MRB,0.0703
2015-09-22,9840,A,ASH,0
2015-09-22,9840,A,BNA,0
2015-09-22,9840,A,CKV,0
2015-09-22,9840,A,MRB,0.0102
2015-09-23,10000,A,ASH,0
2015-09-23,10000,A,BNA,0
2015-09-23,10000,A,CKV,0
2015-09-23,10000,A,MRB,0
2015-09-24,9880,A,ASH,0
2015-09-24,9880,A,BNA,0
2015-09-24,9880,A,CKV,0
2015-09-24,9880,A,MRB,0
2015-09-25,9930,A,ASH,0
2015-09-25,9930,A,BNA,0.1203
2015-09-25,9930,A,CKV,0.0102
2015-09-25,9930,A,MRB,0
2015-09-26,9760,A,ASH,0
2015-09-26,9760,A,BNA,0.1902
2015-09-26,9760,A,CKV,0.0601
2015-09-26,9760,A,MRB,0
2015-09-27,10300,A,ASH,0
2015-09-27,10300,A,BNA,0.3202
2015-09-27,10300,A,CKV,0.0502
2015-09-27,10300,A,MRB,0.0208
2015-09-28,10200,A,ASH,0
2015-09-28,10200,A,BNA,2e-4
2015-09-28,10200,A,CKV,0
2015-09-28,10200,A,MRB,1e-4
2015-09-29,11600,A,ASH,3.0000000000000003e-4
2015-09-29,11600,A,BNA,0.1804
2015-09-29,11600,A,CKV,1.3103
2015-09-29,11600,A,MRB,1.3403
2015-09-30,10100,A,ASH,2.3005
2015-09-30,10100,A,BNA,0.0305
2015-09-30,10100,A,CKV,0
2015-09-30,10100,A,MRB,0.2908
2015-10-01,11300,A,ASH,0
2015-10-01,11300,A,BNA,0.0208
2015-10-01,11300,A,CKV,0.0202
2015-10-01,11300,A,MRB,0.2203
2015-10-02,12200,A,ASH,0.0305
2015-10-02,12200,A,BNA,0.4907
2015-10-02,12200,A,CKV,2e-4
2015-10-02,12200,A,MRB,0.3701
2015-10-03,11800,A,ASH,4e-4
2015-10-03,11800,A,BNA,0.0404
2015-10-03,11800,A,CKV,0.1404
2015-10-03,11800,A,MRB,0.6001
2015-10-04,13000,A,ASH,0
2015-10-04,13000,A,BNA,0.0303
2015-10-04,13000,A,CKV,0.0301
2015-10-04,13000,A,MRB,0.0103
2015-10-05,11900,A,ASH,0
2015-10-05,11900,A,BNA,0
2015-10-05,11900,A,CKV,0
2015-10-05,11900,A,MRB,0
2015-10-06,13800,A,ASH,0
2015-10-06,13800,A,BNA,0
2015-10-06,13800,A,CKV,0
2015-10-06,13800,A,MRB,0
2015-10-07,13800,A,ASH,0
2015-10-07,13800,A,BNA,0
2015-10-07,13800,A,CKV,0
2015-10-07,13800,A,MRB,0
2015-10-08,13600,A,ASH,0
2015-10-08,13600,A,BNA,0
2015-10-08,13600,A,CKV,0
2015-10-08,13600,A,MRB,0
2015-10-09,13800,A,ASH,0.4303
2015-10-09,13800,A,BNA,0.4401000000000001
2015-10-09,13800,A,CKV,0.3
2015-10-09,13800,A,MRB,0.14
2015-10-10,11300,A,ASH,0.001
2015-10-10,11300,A,BNA,0.1403
2015-10-10,11300,A,CKV,0.1001
2015-10-10,11300,A,MRB,0
2015-10-11,10400,A,ASH,0
2015-10-11,10400,A,BNA,0
2015-10-11,10400,A,CKV,0
2015-10-11,10400,A,MRB,0
2015-10-12,11100,A,ASH,0
2015-10-12,11100,A,BNA,0
2015-10-12,11100,A,CKV,0.16
2015-10-12,11100,A,MRB,0
2015-10-13,12600,A,ASH,0.0102
2015-10-13,12600,A,BNA,0.3701
2015-10-13,12600,A,CKV,0.1
2015-10-13,12600,A,MRB,0.05
2015-10-14,12400,A,ASH,0
2015-10-14,12400,A,BNA,0
2015-10-14,12400,A,CKV,0
2015-10-14,12400,A,MRB,0
2015-10-15,12700,A,ASH,0
2015-10-15,12700,A,BNA,0
2015-10-15,12700,A,CKV,0
2015-10-15,12700,A,MRB,0
2015-10-16,12700,A,ASH,0.0103
2015-10-16,12700,A,BNA,1e-4
2015-10-16,12700,A,CKV,0.0302
2015-10-16,12700,A,MRB,2e-4
2015-10-17,9160,A,ASH,2e-4
2015-10-17,9160,A,BNA,0
2015-10-17,9160,A,CKV,0
2015-10-17,9160,A,MRB,0
2015-10-18,7920,A,ASH,1e-4
2015-10-18,7920,A,BNA,0
2015-10-18,7920,A,CKV,0
2015-10-18,7920,A,MRB,1e-4
2015-10-19,10800,A,ASH,0
2015-10-19,10800,A,BNA,0
2015-10-19,10800,A,CKV,0
2015-10-19,10800,A,MRB,0
2015-10-20,11500,A,ASH,0.0704
2015-10-20,11500,A,BNA,0
2015-10-20,11500,A,CKV,0
2015-10-20,11500,A,MRB,0
2015-10-21,11800,A,ASH,3.0000000000000003e-4
2015-10-21,11800,A,BNA,0
2015-10-21,11800,A,CKV,0
2015-10-21,11800,A,MRB,0
2015-10-22,11700,A,ASH,3.0000000000000003e-4
2015-10-22,11700,A,BNA,0
2015-10-22,11700,A,CKV,0
2015-10-22,11700,A,MRB,0
2015-10-23,11700,A,ASH,0
2015-10-23,11700,A,BNA,0
2015-10-23,11700,A,CKV,0
2015-10-23,11700,A,MRB,0
2015-10-24,9100,A,ASH,0
2015-10-24,9100,A,BNA,0.0307
2015-10-24,9100,A,CKV,0.0305
2015-10-24,9100,A,MRB,0
2015-10-25,8180,A,ASH,0.0504
2015-10-25,8180,A,BNA,0.0803
2015-10-25,8180,A,CKV,0.5407
2015-10-25,8180,A,MRB,0.0103
2015-10-26,8930,A,ASH,0
2015-10-26,8930,A,BNA,0.4304
2015-10-26,8930,A,CKV,0.2506
2015-10-26,8930,A,MRB,0
2015-10-27,12300,A,ASH,0
2015-10-27,12300,A,BNA,1.7402
2015-10-27,12300,A,CKV,1.95
2015-10-27,12300,A,MRB,0
2015-10-28,14800,A,ASH,0.39
2015-10-28,14800,A,BNA,0.3805
2015-10-28,14800,A,CKV,0.9503
2015-10-28,14800,A,MRB,0.9303
2015-10-29,13700,A,ASH,0.6905
2015-10-29,13700,A,BNA,1e-4
2015-10-29,13700,A,CKV,0
2015-10-29,13700,A,MRB,0.1503
2015-10-30,11600,A,ASH,0
2015-10-30,11600,A,BNA,0
2015-10-30,11600,A,CKV,0
2015-10-30,11600,A,MRB,0
2015-10-31,8570,A,ASH,0
2015-10-31,8570,A,BNA,0.1303
2015-10-31,8570,A,CKV,0.0304
2015-10-31,8570,A,MRB,0
2015-11-01,8560,A,ASH,0.0202
2015-11-01,8560,A,BNA,0.0102
2015-11-01,8560,A,CKV,0.1004
2015-11-01,8560,A,MRB,5e-4
2015-11-02,9130,A,ASH,0
2015-11-02,9130,A,BNA,0.0308
2015-11-02,9130,A,CKV,0
2015-11-02,9130,A,MRB,0
2015-11-03,8650,A,ASH,0
2015-11-03,8650,A,BNA,0
2015-11-03,8650,A,CKV,0
2015-11-03,8650,A,MRB,0
2015-11-04,8730,A,ASH,0
2015-11-04,8730,A,BNA,0
2015-11-04,8730,A,CKV,0
2015-11-04,8730,A,MRB,0
2015-11-05,8890,A,ASH,0
2015-11-05,8890,A,BNA,0
2015-11-05,8890,A,CKV,0
2015-11-05,8890,A,MRB,0
2015-11-06,8880,A,ASH,0
2015-11-06,8880,A,BNA,0.4204
2015-11-06,8880,A,CKV,0.8602
2015-11-06,8880,A,MRB,0
2015-11-07,6150,A,ASH,0
2015-11-07,6150,A,BNA,0
2015-11-07,6150,A,CKV,0
2015-11-07,6150,A,MRB,0
2015-11-08,5700,A,ASH,0
2015-11-08,5700,A,BNA,0
2015-11-08,5700,A,CKV,0
2015-11-08,5700,A,MRB,0
2015-11-09,7210,A,ASH,0
2015-11-09,7210,A,BNA,0.1305
2015-11-09,7210,A,CKV,0.2101
2015-11-09,7210,A,MRB,0.01
2015-11-10,7990,A,ASH,1e-4
2015-11-10,7990,A,BNA,7e-4
2015-11-10,7990,A,CKV,0
2015-11-10,7990,A,MRB,0.6204000000000001
2015-11-11,7480,A,ASH,0.4603
2015-11-11,7480,A,BNA,0
2015-11-11,7480,A,CKV,0
2015-11-11,7480,A,MRB,0
2015-11-12,9410,A,ASH,0.1003
2015-11-12,9410,A,BNA,0.0602
2015-11-12,9410,A,CKV,0.1001
2015-11-12,9410,A,MRB,0.1301
2015-11-13,9070,A,ASH,0.0402
2015-11-13,9070,A,BNA,0
2015-11-13,9070,A,CKV,0
2015-11-13,9070,A,MRB,0
2015-11-14,8590,A,ASH,0
2015-11-14,8590,A,BNA,0
2015-11-14,8590,A,CKV,0
2015-11-14,8590,A,MRB,0
2015-11-15,8910,A,ASH,0
2015-11-15,8910,A,BNA,0
2015-11-15,8910,A,CKV,0
2015-11-15,8910,A,MRB,0
2015-11-16,10400,A,ASH,0
2015-11-16,10400,A,BNA,0.0203
2015-11-16,10400,A,CKV,0.0805
2015-11-16,10400,A,MRB,0
2015-11-17,9820,A,ASH,0
2015-11-17,9820,A,BNA,0
2015-11-17,9820,A,CKV,0.3402
2015-11-17,9820,A,MRB,0
2015-11-18,14100,A,ASH,0
2015-11-18,14100,A,BNA,1.4201
2015-11-18,14100,A,CKV,2.5404
2015-11-18,14100,A,MRB,1e-4
2015-11-19,16900,A,ASH,0
2015-11-19,16900,A,BNA,0
2015-11-19,16900,A,CKV,0
2015-11-19,16900,A,MRB,0.4601
2015-11-20,18700,A,ASH,1.06
2015-11-20,18700,A,BNA,0
2015-11-20,18700,A,CKV,0
2015-11-20,18700,A,MRB,0
2015-11-21,18900,A,ASH,0
2015-11-21,18900,A,BNA,0.0104
2015-11-21,18900,A,CKV,0.1
2015-11-21,18900,A,MRB,0
2015-11-22,17800,A,ASH,0.0103
2015-11-22,17800,A,BNA,1e-4
2015-11-22,17800,A,CKV,0
2015-11-22,17800,A,MRB,0.0016
2015-11-23,16400,A,ASH,4e-4
2015-11-23,16400,A,BNA,0
2015-11-23,16400,A,CKV,0
2015-11-23,16400,A,MRB,0.001
2015-11-24,15000,A,ASH,0
2015-11-24,15000,A,BNA,0
2015-11-24,15000,A,CKV,0
2015-11-24,15000,A,MRB,0
2015-11-25,12600,A,ASH,0
2015-11-25,12600,A,BNA,0
2015-11-25,12600,A,CKV,0
2015-11-25,12600,A,MRB,0
2015-11-26,12800,A,ASH,0
2015-11-26,12800,A,BNA,0
2015-11-26,12800,A,CKV,0
2015-11-26,12800,A,MRB,0
2015-11-27,13200,A,ASH,0
2015-11-27,13200,A,BNA,0
2015-11-27,13200,A,CKV,1e-4
2015-11-27,13200,A,MRB,0
2015-11-28,15100,A,ASH,0.2303
2015-11-28,15100,A,BNA,0.2004
2015-11-28,15100,A,CKV,1.0007
2015-11-28,15100,A,MRB,6.000000000000001e-4
2015-11-29,17100,A,ASH,0
2015-11-29,17100,A,BNA,1.2001
2015-11-29,17100,A,CKV,0.6904
2015-11-29,17100,A,MRB,0.3202
2015-11-30,30600,A,ASH,0
2015-11-30,30600,A,BNA,1.1001
2015-11-30,30600,A,CKV,0.5703
2015-11-30,30600,A,MRB,0.0402
2015-12-01,51000,A,ASH,0.0108
2015-12-01,51000,A,BNA,0.9102
2015-12-01,51000,A,CKV,0.8304
2015-12-01,51000,A,MRB,0.47
2015-12-02,57900,A,ASH,0.4406
2015-12-02,57900,A,BNA,0
2015-12-02,57900,A,CKV,0
2015-12-02,57900,A,MRB,0.2703
2015-12-03,53500,A,ASH,0.0904
2015-12-03,53500,A,BNA,0
2015-12-03,53500,A,CKV,0
2015-12-03,53500,A,MRB,0
2015-12-04,45400,A,ASH,0
2015-12-04,45400,A,BNA,0
2015-12-04,45400,A,CKV,0
2015-12-04,45400,A,MRB,0
2015-12-05,44400,A,ASH,0
2015-12-05,44400,A,BNA,0
2015-12-05,44400,A,CKV,0
2015-12-05,44400,A,MRB,0
2015-12-06,42800,A,ASH,0
2015-12-06,42800,A,BNA,0
2015-12-06,42800,A,CKV,0
2015-12-06,42800,A,MRB,0
2015-12-07,39700,A,ASH,0
2015-12-07,39700,A,BNA,0
2015-12-07,39700,A,CKV,0
2015-12-07,39700,A,MRB,0
2015-12-08,44800,A,ASH,2e-4
2015-12-08,44800,A,BNA,0
2015-12-08,44800,A,CKV,1e-4
2015-12-08,44800,A,MRB,0
2015-12-09,42200,A,ASH,0
2015-12-09,42200,A,BNA,0
2015-12-09,42200,A,CKV,0
2015-12-09,42200,A,MRB,0
2015-12-10,41200,A,ASH,0.0203
2015-12-10,41200,A,BNA,0
2015-12-10,41200,A,CKV,0
2015-12-10,41200,A,MRB,0.0401
2015-12-11,40900,A,ASH,0
2015-12-11,40900,A,BNA,0
2015-12-11,40900,A,CKV,0
2015-12-11,40900,A,MRB,0
2015-12-12,39300,A,ASH,0
2015-12-12,39300,A,BNA,0
2015-12-12,39300,A,CKV,0
2015-12-12,39300,A,MRB,2e-4
2015-12-13,38400,A,ASH,2e-4
2015-12-13,38400,A,BNA,0
2015-12-13,38400,A,CKV,0
2015-12-13,38400,A,MRB,0
2015-12-14,39400,A,ASH,0.0306
2015-12-14,39400,A,BNA,0.5502
2015-12-14,39400,A,CKV,0.5004
2015-12-14,39400,A,MRB,0.0401
2015-12-15,37600,A,ASH,0.4404
2015-12-15,37600,A,BNA,0
2015-12-15,37600,A,CKV,0
2015-12-15,37600,A,MRB,0.0202
2015-12-16,36800,A,ASH,0
2015-12-16,36800,A,BNA,1e-4
2015-12-16,36800,A,CKV,2e-4
2015-12-16,36800,A,MRB,0
2015-12-17,40400,A,ASH,0.3903
2015-12-17,40400,A,BNA,0.0404
2015-12-17,40400,A,CKV,0.0202
2015-12-17,40400,A,MRB,0.4101
2015-12-18,45600,A,ASH,0.1502
2015-12-18,45600,A,BNA,0
2015-12-18,45600,A,CKV,4e-4
2015-12-18,45600,A,MRB,0
2015-12-19,37900,A,ASH,0
2015-12-19,37900,A,BNA,0
2015-12-19,37900,A,CKV,0
2015-12-19,37900,A,MRB,2e-4
2015-12-20,35500,A,ASH,0
2015-12-20,35500,A,BNA,0
2015-12-20,35500,A,CKV,0
2015-12-20,35500,A,MRB,0
2015-12-21,37500,A,ASH,0
2015-12-21,37500,A,BNA,0.1704
2015-12-21,37500,A,CKV,0.2603
2015-12-21,37500,A,MRB,2e-4
2015-12-22,42500,A,ASH,0.3705
2015-12-22,42500,A,BNA,1.0702
2015-12-22,42500,A,CKV,0.2303
2015-12-22,42500,A,MRB,0.0805
2015-12-23,48500,A,ASH,0.0701
2015-12-23,48500,A,BNA,4e-4
2015-12-23,48500,A,CKV,0.0207
2015-12-23,48500,A,MRB,0.2503
2015-12-24,53000,A,ASH,1.0003
2015-12-24,53000,A,BNA,0.0302
2015-12-24,53000,A,CKV,0.4401
2015-12-24,53000,A,MRB,0.0201
2015-12-25,55000,A,ASH,0
2015-12-25,55000,A,BNA,1.1703
2015-12-25,55000,A,CKV,1.04
2015-12-25,55000,A,MRB,0.28
2015-12-26,58400,A,ASH,0
2015-12-26,58400,A,BNA,0.5503
2015-12-26,58400,A,CKV,0.5802
2015-12-26,58400,A,MRB,0.03
2015-12-27,58700,A,ASH,0.6106
2015-12-27,58700,A,BNA,0
2015-12-27,58700,A,CKV,0.1401
2015-12-27,58700,A,MRB,3.0000000000000003e-4
2015-12-28,56800,A,ASH,0
2015-12-28,56800,A,BNA,0.6802
2015-12-28,56800,A,CKV,1.7502
2015-12-28,56800,A,MRB,6.000000000000001e-4
2015-12-29,45100,A,ASH,0.002
2015-12-29,45100,A,BNA,0
2015-12-29,45100,A,CKV,0
2015-12-29,45100,A,MRB,0.8302
2015-12-30,40800,A,ASH,0.0314
2015-12-30,40800,A,BNA,0
2015-12-30,40800,A,CKV,0
2015-12-30,40800,A,MRB,0.0502
2015-12-31,43000,A,ASH,0.8603
2015-12-31,43000,A,BNA,0
2015-12-31,43000,A,CKV,0
2015-12-31,43000,A,MRB,1e-4
2016-01-01,43400,A,ASH,0.24
2016-01-01,43400,A,BNA,0
2016-01-01,43400,A,CKV,0
2016-01-01,43400,A,MRB,0
2016-01-02,39800,A,ASH,0
2016-01-02,39800,A,BNA,0
2016-01-02,39800,A,CKV,0
2016-01-02,39800,A,MRB,0
2016-01-03,18700,A,ASH,0
2016-01-03,18700,A,BNA,0
2016-01-03,18700,A,CKV,0
2016-01-03,18700,A,MRB,0
2016-01-04,9500,A,ASH,4e-4
2016-01-04,9500,A,BNA,0
2016-01-04,9500,A,CKV,0
2016-01-04,9500,A,MRB,1e-4
2016-01-05,14400,A,ASH,0
2016-01-05,14400,A,BNA,0
2016-01-05,14400,A,CKV,0
2016-01-05,14400,A,MRB,1e-4
2016-01-06,20400,A,ASH,0
2016-01-06,20400,A,BNA,0
2016-01-06,20400,A,CKV,0
2016-01-06,20400,A,MRB,0
2016-01-07,25000,A,ASH,0
2016-01-07,25000,A,BNA,0
2016-01-07,25000,A,CKV,0
2016-01-07,25000,A,MRB,0
2016-01-08,36400,A,ASH,0
2016-01-08,36400,A,BNA,0.0202
2016-01-08,36400,A,CKV,0.2802
2016-01-08,36400,A,MRB,0
2016-01-09,52200,A,ASH,0
2016-01-09,52200,A,BNA,1e-4
2016-01-09,52200,A,CKV,0.3903
2016-01-09,52200,A,MRB,0.0101
2016-01-10,53700,A,BNA,0.2804
2016-01-10,53700,A,CKV,0.1904
2016-01-10,53700,A,MRB,1.0102
2016-01-11,47300,A,BNA,0
2016-01-11,47300,A,CKV,0
2016-01-11,47300,A,MRB,0
2016-01-12,39600,A,ASH,2e-4
2016-01-12,39600,A,BNA,0
2016-01-12,39600,A,CKV,0
2016-01-12,39600,A,MRB,2e-4
2016-01-13,40100,A,ASH,0.0207
2016-01-13,40100,A,BNA,0
2016-01-13,40100,A,CKV,0
2016-01-13,40100,A,MRB,1e-4
2016-01-14,40000,A,ASH,2e-4
2016-01-14,40000,A,BNA,0
2016-01-14,40000,A,CKV,0
2016-01-14,40000,A,MRB,0
2016-01-15,40400,A,ASH,0
2016-01-15,40400,A,BNA,0.3701
2016-01-15,40400,A,CKV,0.3502
2016-01-15,40400,A,MRB,0.03
2016-01-16,38800,A,ASH,0.4104
2016-01-16,38800,A,BNA,1e-4
2016-01-16,38800,A,CKV,0
2016-01-16,38800,A,MRB,0.31
2016-01-17,36400,A,ASH,0
2016-01-17,36400,A,BNA,0
2016-01-17,36400,A,CKV,0
2016-01-17,36400,A,MRB,3.0000000000000003e-4
2016-01-18,32500,A,ASH,0.0018
2016-01-18,32500,A,BNA,0
2016-01-18,32500,A,CKV,0
2016-01-18,32500,A,MRB,3.0000000000000003e-4
2016-01-19,31400,A,ASH,1e-4
2016-01-19,31400,A,BNA,0
2016-01-19,31400,A,CKV,0
2016-01-19,31400,A,MRB,0
2016-01-20,33500,A,ASH,0
2016-01-20,33500,A,BNA,0.2601
2016-01-20,33500,A,CKV,0.2901
2016-01-20,33500,A,MRB,0
2016-01-21,36200,A,ASH,0
2016-01-21,36200,A,BNA,0
2016-01-21,36200,A,CKV,0
2016-01-21,36200,A,MRB,0
2016-01-22,37300,A,ASH,0
2016-01-22,37300,A,BNA,1.1601
2016-01-22,37300,A,CKV,0.4611
2016-01-22,37300,A,MRB,7e-4
2016-01-23,39400,A,ASH,0
2016-01-23,39400,A,BNA,7e-4
2016-01-23,39400,A,CKV,0.0013
2016-01-23,39400,A,MRB,0.0014
2016-01-24,42200,A,ASH,0
2016-01-24,42200,A,BNA,0
2016-01-24,42200,A,CKV,0
2016-01-24,42200,A,MRB,0.0305
2016-01-25,39500,A,ASH,0
2016-01-25,39500,A,BNA,0
2016-01-25,39500,A,CKV,0
2016-01-25,39500,A,MRB,0.01
2016-01-26,32000,A,ASH,0
2016-01-26,32000,A,BNA,0.0802
2016-01-26,32000,A,CKV,0.07050000000000001
2016-01-26,32000,A,MRB,0
2016-01-27,37200,A,ASH,0
2016-01-27,37200,A,BNA,0
2016-01-27,37200,A,CKV,0
2016-01-27,37200,A,MRB,0
2016-01-28,41400,A,ASH,0
2016-01-28,41400,A,BNA,0
2016-01-28,41400,A,CKV,0
2016-01-28,41400,A,MRB,0
2016-01-29,42200,A,ASH,3.0000000000000003e-4
2016-01-29,42200,A,BNA,0
2016-01-29,42200,A,CKV,0
2016-01-29,42200,A,MRB,1e-4
2016-01-30,41900,A,ASH,0
2016-01-30,41900,A,BNA,0
2016-01-30,41900,A,CKV,0
2016-01-30,41900,A,MRB,0
2016-01-31,42000,A,ASH,0
2016-01-31,42000,A,BNA,0
2016-01-31,42000,A,CKV,0
2016-01-31,42000,A,MRB,0
2016-02-01,41800,A,ASH,0
2016-02-01,41800,A,BNA,0.1804
2016-02-01,41800,A,CKV,0.3103
2016-02-01,41800,A,MRB,0.1401
2016-02-02,38500,A,ASH,0
2016-02-02,38500,A,BNA,0.1302
2016-02-02,38500,A,CKV,0.23
2016-02-02,38500,A,MRB,0
2016-02-03,42500,A,ASH,0.39
2016-02-03,42500,A,BNA,0.93
2016-02-03,42500,A,CKV,1.1501
2016-02-03,42500,A,MRB,0.6403
2016-02-04,54600,A,ASH,1e-4
2016-02-04,54600,A,BNA,0
2016-02-04,54600,A,CKV,0
2016-02-04,54600,A,MRB,0
2016-02-05,56800,A,ASH,0.4503
2016-02-05,56800,A,BNA,0
2016-02-05,56800,A,CKV,0
2016-02-05,56800,A,MRB,0
2016-02-06,56000,A,ASH,3.0000000000000003e-4
2016-02-06,56000,A,BNA,0
2016-02-06,56000,A,CKV,0
2016-02-06,56000,A,MRB,0
2016-02-07,55600,A,ASH,0
2016-02-07,55600,A,BNA,0
2016-02-07,55600,A,CKV,0
2016-02-07,55600,A,MRB,0
2016-02-08,53800,A,ASH,0.0207
2016-02-08,53800,A,BNA,5e-4
2016-02-08,53800,A,CKV,0.0204
2016-02-08,53800,A,MRB,0
2016-02-09,51400,A,ASH,0.0613
